"","fishID","X13","X14","Y13","Y14","fishStdLength","lakeID","captureMethod","basin","DOC","DOClevel","X","Y","hyp_dist","opp_dist","sinAngle","ang_deg"
"392","TW Electro 005.jpg",80.1695,77.7093,61.8787,66.6386,78.1375183154674,"TW","Electrofishing",NA,NA,NA,-2.4602,4.75989999999999,5.35809966779267,2.4602,0.459155326054901,27.3326156579538
"393","TW Electro 006.jpg",83.6458,80.4904,63.0553,68.5639,92.12104351846,"TW","Electrofishing",NA,NA,NA,-3.1554,5.5086,6.34832443405345,3.1554,0.497044540300102,29.8046602323415
"394","TW Electro 007.jpg",82.5762,80.223,55.0865,61.5043,96.8262359655171,"TW","Electrofishing",NA,NA,NA,-2.3532,6.4178,6.83562046049954,2.3532,0.344255508859547,20.1363558922985
"395","TW Electro 008.jpg",77.2815,74.9818,57.921,65.3015,112.238347764033,"TW","Electrofishing",NA,NA,NA,-2.29969999999999,7.3805,7.73048512966683,2.29969999999999,0.297484564218947,17.3065826902503
"396","TW Electro 009.jpg",91.4542,87.0687,54.3912,59.5255,86.6157824843717,"TW","Electrofishing",NA,NA,NA,-4.38549999999999,5.1343,6.75230677176326,4.38549999999999,0.649481747236254,40.5025392247328
"397","TW Electro 010.jpg",92.6843,91.6147,56.3165,61.1299,81.9494786563039,"TW","Electrofishing",NA,NA,NA,-1.06959999999999,4.8134,4.93080761336315,1.06959999999999,0.216921868357069,12.5283035645709
"398","TW Electro 011.jpg",87.3361,84.662,57.2792,62.0926,78.6237851012656,"TW","Electrofishing",NA,NA,NA,-2.6741,4.81339999999999,5.50632639515675,2.6741,0.485641389212248,29.0545030324555
"399","TW Electro 012.jpg",90.8659,87.4966,61.1299,67.9756,103.449682813675,"TW","Electrofishing",NA,NA,NA,-3.3693,6.8457,7.62992732468665,3.3693,0.441590051467282,26.2053767569113
"400","TW Electro 013.jpg",82.5227,80.9717,60.8625,66.4781,86.3166348075503,"TW","Electrofishing",NA,NA,NA,-1.551,5.6156,5.82585310147793,1.551,0.266227104079665,15.4398802737942
"401","TW Electro 014.jpg",79.2068,76.2653,59.6859,64.7667,86.4393186860008,"TW","Electrofishing",NA,NA,NA,-2.9415,5.0808,5.87085606108684,2.9415,0.501034256229996,30.0684494639049
"402","TW Electro 015.jpg",100.76,98.9952,57.5466,62.253,69.3169823215062,"TW","Electrofishing",NA,NA,NA,-1.76480000000001,4.7064,5.02640229189826,1.76480000000001,0.351105999383412,20.554977901311
"403","TW FN 001.jpg",69.5801,64.3923,40.9137,51.5032,156.141066119903,"TW","Fyke_Net",NA,NA,NA,-5.1878,10.5895,11.7919794390085,5.1878,0.43994310088758,26.1002508071813
"404","TW FN 002.jpg",69.9545,67.8152,55.033,63.5901,136.906028839821,"TW","Fyke_Net",NA,NA,NA,-2.13929999999999,8.5571,8.82046285066719,2.13929999999999,0.242538292629187,14.0364010137143
"405","TW FN 003.jpg",69.4731,65.8898,44.4435,55.7282,156.45291211176,"TW","Fyke_Net",NA,NA,NA,-3.58330000000001,11.2847,11.8399532507523,3.58330000000001,0.302644776048616,17.6165239638337
"406","TW FN 004.jpg",76.9606,75.677,61.2904,69.2057,115.952157476651,"TW","Fyke_Net",NA,NA,NA,-1.28359999999999,7.91529999999999,8.01870332722192,1.28359999999999,0.1600757563436,9.21129341610401
"407","TW FN 005.jpg",76.1049,71.452,49.8452,57.5466,135.205307844219,"TW","Fyke_Net",NA,NA,NA,-4.6529,7.7014,8.99783531578568,4.6529,0.517113265213581,31.1388134716902
"408","TW FN 006.jpg",71.1845,69.4731,47.3316,58.8302,167.271041556212,"TW","Fyke_Net",NA,NA,NA,-1.7114,11.4986,11.6252609398671,1.7114,0.147213899873078,8.46550232417501
"409","TW FN 007.jpg",68.7244,66.2642,48.1338,58.2419,152.266143357281,"TW","Fyke_Net",NA,NA,NA,-2.4602,10.1081,10.4031855529929,2.4602,0.236485256123517,13.6791897195131
"410","TW FN 008.jpg",68.5639,65.7294,54.7121,63.2692,137.581095563489,"TW","Fyke_Net",NA,NA,NA,-2.83450000000001,8.5571,9.01434138803274,2.83450000000001,0.314443382825841,18.327214601726
"411","TW FN 009.jpg",79.6882,78.0302,55.6213,61.6113,109.155212577,"TW","Fyke_Net",NA,NA,NA,-1.658,5.99,6.21522839483796,1.658,0.266764130723989,15.4718041244682
"412","TW FN 010.jpg",86.6943,84.3411,50.0592,56.584,106.878997277903,"TW","Fyke_Net",NA,NA,NA,-2.3532,6.52480000000001,6.93617800232953,2.3532,0.33926464966869,19.832078896088
"413","TW FN 011.jpg",74.4469,72.0937,54.0703,63.4831,152.222188793159,"TW","Fyke_Net",NA,NA,NA,-2.3532,9.4128,9.70249215820348,2.3532,0.242535625036333,14.0362434679265
"414","TW FN 012.jpg",94.8771,92.6843,64.7132,69.4196,81.69643358703,"TW","Fyke_Net",NA,NA,NA,-2.19280000000001,4.7064,5.19216455825507,2.19280000000001,0.422328679185188,24.9816942732809
"415","TW FN 013.jpg",67.4943,62.7879,43.8018,54.1238,163.961815199759,"TW","Fyke_Net",NA,NA,NA,-4.7064,10.322,11.3443327243166,4.7064,0.414867944582745,24.511000601208
"416","TW FN 014.jpg",70.0614,65.5155,49.4174,57.8675,136.195300807113,"TW","Fyke_Net",NA,NA,NA,-4.5459,8.4501,9.5952799240043,4.5459,0.473764187809427,28.2789168787136
"417","TW FN 015.jpg",96.0002,94.1283,73.3238,78.2442,80.2162524570302,"TW","Fyke_Net",NA,NA,NA,-1.87190000000001,4.9204,5.2644416389585,1.87190000000001,0.355574271380914,20.828644244889
